"Test climate data set for detim/debam glacier (radiation in W/m2, wind in m/s, precip in mm/h, Temp in degC, humidity in %, discharge in m3/s); can only by run from JD 129-166"
year	day	time	airtemp	relhumidity	windspeed	winddir	global_rad	reflected	netradiation	longwave_in	Longwave_out	precip	discharge
1999	128.83	20	-11.97	87.2	1.92	272.9	29.48	26.25	18.83	180.3	237.9	0	-9999
1999	128.87	21	-11.64	85.95	1.99	275.05	12.38	10.93	12.91	181.2	236.57	0	-9999
1999	128.92	22	-11.74	85.95	2.04	276	1.67	1.63	8.84	186.35	238.73	0	-9999
1999	128.96	23	-11.94	87.8	1.52	262.3	0.02	0.02	2.46	191.25	238.1	0	-9999
1999	129	0	-12.06	89	1.74	250.05	0.01	0.01	-0.55	215	247.58	0	13.9155
1999	129.04	1	-11.34	90.45	1.87	284.9	0.1	0.1	12.97	242.4	257.53	0	13.0006
1999	129.08	2	-11.57	93.2	2.47	288.9	0.9	0.79	9.77	255.75	261.99	0	12.2256
1999	129.13	3	-11.56	94.15	2.32	285.35	7.96	7.13	12.26	258.9	263.28	0	11.5657
1999	129.17	4	-11.47	93.65	2.22	285.9	33.21	29.55	15.81	258.35	263.45	0	11.0009
1999	129.21	5	-11.87	93.15	1.91	279.85	74.57	65.89	13.45	255	262.93	0	10.5146
1999	129.25	6	-11.4	92.45	1.63	250.15	124.5	111	37.03	259.25	265.66	0	10.0934
1999	129.29	7	-11.11	91.45	1.06	308.2	210.85	185.8	32.06	257.45	269.77	0	9.7261
1999	129.33	8	-11.01	90.95	0.54	188.35	312.75	272	47.68	255.15	273.57	0	9.4127
1999	129.38	9	-11.01	90.55	0.38	272.35	380.45	324.5	35.89	232.4	272.34	0	9.1614
1999	129.42	10	-10.9	90	0.31	229.2	556.7	475.05	67.24	207.7	270.6	0	8.9814
1999	129.46	11	-10.75	89.35	0.35	201.85	714.5	603.55	76.65	193.3	276.37	0	8.8292
1999	129.5	12	-10.3	87.85	0.5	197	727.5	602.95	84.05	189.9	276.62	0	8.6792
1999	129.54	13	-10.05	84.9	0.93	247.25	715.5	582.6	78.24	187.45	276.7	0	8.5491
1999	129.58	14	-9.97	82.9	0.88	238.6	672.3	535.55	69.47	186.05	275.7	0	8.3874
1999	129.63	15	-9.81	82.3	1.58	248.9	598.55	466	72.06	184.8	271.67	0	8.2137
1999	129.67	16	-10.15	81.45	1.75	263.3	502.45	381.05	53.1	184.45	267.6	0	8.049
1999	129.71	17	-10.41	81.35	1.14	258.25	393.05	287.15	70.02	183.8	260.85	0	7.862
1999	129.75	18	-10.75	84.6	1.59	281.95	81.59	67.07	43.63	181.8	243.44	0	7.6926
1999	129.79	19	-11.16	85.75	1.8	282.9	36.67	34.38	26.81	182.75	239.17	0	7.5382
1999	129.83	20	-11.34	88.5	1.76	279.4	24.04	22.42	21.49	183.2	238.07	0	7.3965
1999	129.88	21	-11.32	91.25	1.43	283.6	10.79	9.74	15.67	192.75	237.85	0	7.2655
1999	129.92	22	-11.74	92.85	2.29	277.45	1.68	1.63	2.7	191.95	241.15	0	7.3
1999	129.96	23	-11.26	92.2	1.63	281.1	0.03	0.03	5.68	191.3	236	0	7.03
1999	130	0	-11.77	91.5	1.58	278.4	0	0	-4.16	195.7	234.82	0	6.9232
1999	130.04	1	-11.87	91.5	1.37	270.2	0.03	0.02	4.05	211.65	238.17	0	6.8225
1999	130.08	2	-11.77	92.95	1.25	273.2	0.74	0.62	8.26	218.25	240.38	0	6.727
1999	130.13	3	-12.53	92.1	1.77	279.75	8.54	7.5	16.49	221.8	242.15	0	6.6363
1999	130.17	4	-12.42	90.7	1.51	272.75	37.99	32.23	22.58	231.8	246.79	0	6.5497
1999	130.21	5	-12.41	90.75	0.87	292.25	118.05	93.89	17.07	218.55	244.69	0	6.4669
1999	130.25	6	-12.03	90.6	0.76	288.6	233.15	183.45	29.26	208.25	249.74	0	6.3875
1999	130.29	7	-11.45	90.6	0.29	232.6	377.95	302.15	32.22	209.2	263.31	0	6.3113
1999	130.33	8	-10.42	90.9	0.39	184.7	597	452.9	50.75	209.9	276.65	0	6.2378
1999	130.38	9	-10.17	91	0.61	59.4	662.15	500.25	64.32	193.95	276.3	0	6.2192
1999	130.42	10	-9.9	90.7	0.35	216.95	616.45	493.95	69.83	215.1	281.11	0	6.2168
1999	130.46	11	-9.66	90.55	0.38	18.75	664.35	534.8	-999	204.9	280.97	0	6
1999	130.5	12	-9.21	89.5	0.75	56.45	724.2	579.2	73.83	203.5	283.49	0	6.2692
1999	130.54	13	-9.18	85.05	0.44	156.9	741.5	584.5	78.85	195.2	284.6	0	6.3069
1999	130.58	14	-8.63	82.65	0.37	305.25	681.4	528.3	61.64	191.85	282.35	0	6.2777
1999	130.63	15	-8.8	84.55	0.66	213.13	539.25	416.3	68.14	206.05	281.25	0	6.2182
1999	130.67	16	-8.92	84.55	0.36	201.12	378.45	293.5	51.88	219.85	277.67	0	6.1125
1999	130.71	17	-9.27	84.2	1.25	263.8	342.35	258.5	42.83	212.2	269.16	0	5.9899
1999	130.75	18	-10.07	83.1	1.99	272.6	191	152.45	49.46	237.3	270.08	0	5.8811
1999	130.79	19	-9.87	84.25	1.06	260.7	98.8	81.1	34.87	249.1	272.21	0	5.7837
1999	130.83	20	-9.61	82.85	1.38	298.2	34.35	28.31	-16.06	210.55	256.09	0	5.6958
1999	130.88	21	-10.67	83.5	2.16	277.3	12.75	11.41	-18.11	189.6	247.81	0	5.6161
1999	130.92	22	-10.16	82.1	2	275.7	3.06	2.98	-13.14	203.25	247.52	0	5.5431
1999	130.96	23	-9.52	79.85	0.68	295.7	0.43	0.38	-4.63	252.3	263.16	0	5.4758
1999	131	0	-9.49	80.15	0.73	193.2	0.09	0.09	-4.32	257.45	266.48	0	5.4135
1999	131.04	1	-9.66	80.2	0.83	189.8	0.13	0.13	-3.76	258.65	266.85	0	5.3553
1999	131.08	2	-9.26	82.25	0.73	5.1	1.38	1.21	-2.94	262.2	268.09	0	5.3006
1999	131.13	3	-9.43	82.6	0.77	197.75	9.72	8.3	-2.17	262.45	268.64	0	5.2491
1999	131.17	4	-9.53	82.55	0.9	283.6	29.49	25.25	-1.43	259.65	268.39	0	5.2003
1999	131.21	5	-9.26	82.9	0.66	142.35	73.72	62.5	-4.43	260.5	269.25	0	5.1538
1999	131.25	6	-9.59	81.2	0.72	315.6	146.25	123.15	-6.43	258.25	270.79	0	5.1093
1999	131.29	7	-9.08	82.55	0.68	206.2	222.55	187.6	5.22	262.05	275	0	5.0668
1999	131.33	8	-9.16	82.6	0.61	319.2	301.45	253.75	6.77	262.85	278.29	0	5.034
1999	131.38	9	-8.95	81.6	0.59	204.15	376.3	317.4	-2.34	243.5	277.11	0	4.9997
1999	131.42	10	-9.34	82.95	0.86	269.25	437.4	372.6	1.21	218.9	269.85	0	4.9979
1999	131.46	11	-8.92	82.5	0.48	242.6	504.15	423.2	-16.56	229.1	280.74	0	5.0143
1999	131.5	12	-8.17	81.85	0.5	176.25	504.65	417.9	8.42	241.8	283.98	0	5.0096
1999	131.54	13	-8.48	83.45	0.64	171.15	455.4	379.35	2.92	239.85	282.45	0	5.0418
1999	131.58	14	-7.89	82.6	0.72	175.1	512.15	415.05	23.58	240.15	286.29	0	5.0718
1999	131.63	15	-8.03	81.7	1.15	280.45	598.95	462.15	6.47	194.15	278.52	0	5.0506
1999	131.67	16	-8.08	79.75	1.67	269.05	502.3	379.65	32.81	192.1	274.68	0	4.9915
1999	131.71	17	-8.38	79.25	2.03	278.6	392.45	288.55	58.28	190.95	268.79	0	4.9155
1999	131.75	18	-8.66	79.05	1.69	279.8	92.9	76.6	-18.97	189.4	253.17	0	4.8485
1999	131.79	19	-8.91	75.5	1.74	275.65	43.67	40.04	-29.03	190.05	247.54	0	4.7888
1999	131.83	20	-8.64	74.15	1.64	260.9	28.91	26.31	-28.49	191.1	245.68	0	4.7351
1999	131.88	21	-8.22	73.6	1.75	267.95	14.19	12.72	-28.76	191.45	245.48	0	4.6866
1999	131.92	22	-8.8	74.95	2.3	272.85	3.36	3.1	-29.26	191	246.48	0	4.6423
1999	131.96	23	-8.7	75.35	2.72	275.25	0.19	0.17	-31.83	190.95	247.62	0	4.6016
1999	132	0	-9.1	77.8	2.23	271.55	0	0	-32.36	191.1	247.46	0	4.564
1999	132.04	1	-9.38	77.4	2.51	280.15	0	0	-31.08	190.9	246.3	0	4.5288
1999	132.08	2	-8.3	75.8	2.16	279.6	1.55	1.48	-31.96	192.1	245.92	0	4.4958
1999	132.13	3	-8.75	76.45	2.43	287.2	11.27	10.19	-30.11	190.55	246.03	0	4.4647
1999	132.17	4	-8.73	73.4	2.33	279.95	55.31	51.87	-24.6	191.95	248.49	0	4.4351
1999	132.21	5	-7.89	71.8	1.69	245.8	159.55	149.5	-19.81	194.15	257.46	0	4.407
1999	132.25	6	-7.76	72.55	0.74	293.65	267.35	241.75	-42.22	194.85	260.38	0	4.38
1999	132.29	7	-7.55	72.25	1.29	263.7	385.45	338.75	-56.26	196.8	268.82	0	4.354
1999	132.33	8	-7.15	72.75	1.09	250.95	497.45	426.5	-22.65	198.65	276.34	0	4.329
1999	132.38	9	-6.83	72.65	0.42	207.1	595.6	498.3	-26.65	199.85	282.21	0	4.3047
1999	132.42	10	-6.22	70.75	0.17	114	669.5	545.05	-20.73	201.25	287.9	0	4.3892
1999	132.46	11	-6.09	73.35	0.27	252.74	716.5	571.45	9.21	201.35	289.45	0	4.4895
1999	132.5	12	-6.14	75.7	0.25	168.47	735.5	575.85	33.63	200.4	290.58	0	4.587
1999	132.54	13	-5.68	74.85	0.31	170.05	720	554.45	35.9	198.55	290.55	0	4.668
1999	132.58	14	-5.54	75.95	0.39	295.7	675.05	509	43.67	197.05	289.67	0	4.6716
1999	132.63	15	-6.02	76.7	1.38	259.5	602.3	449.95	44.55	195.55	286.34	0	4.6313
1999	132.67	16	-6.22	75.4	2.03	273.1	509	374.55	38.92	194.75	282.65	0	4.5672
1999	132.71	17	-6.65	71.2	1.97	278.2	400.1	287.7	30.63	195.35	277.37	0	4.4742
1999	132.75	18	-6.86	70.65	2.49	286.4	90.82	73.57	-19.4	193.7	262.6	0	4.3949
1999	132.79	19	-7.7	72.05	2.88	276.2	41.22	37.89	-25.14	194.3	259.51	0	4.3267
1999	132.83	20	-7.88	72.6	3.11	271.15	28.28	25.81	-23.94	194.05	256.52	0	4.2678
1999	132.87	21	-7.41	70.8	2.39	273.85	14.38	13.01	-25.08	195	255.07	0	4.2164
1999	132.92	22	-7.2	72.15	2.48	278.4	3.65	3.35	-25.85	194.95	253.1	0	4.1713
1999	132.96	23	-7.17	73.05	1.44	255.85	0.21	0.19	-38.72	195.25	251.84	0	4.1314
1999	133	0	-6.9	73.25	2.04	265.3	0	0	-28.76	196	251.86	0	4.0957
1999	133.04	1	-7.07	72.55	1.49	272.6	0	0	-27.58	194.85	249.46	0	4.0635
1999	133.08	2	-7.8	74.05	1.73	288	1.69	1.55	-27.03	193.75	249.11	0	4.0343
1999	133.13	3	-7.48	74.7	2.43	283.05	11.51	10.4	-25.1	193.8	250.64	0	4.0075
1999	133.17	4	-7.27	72.6	2.14	284.15	50.28	44.74	-15.11	195.15	252.17	0	3.9827
1999	133.21	5	-6.49	71.35	1.51	309.25	146.3	130.75	0.36	197.85	261.24	0	3.9596
1999	133.25	6	-6.2	70.19	1.2	341.3	253.75	222.1	-29.42	200.25	269.67	0	3.938
1999	133.29	7	-5.47	69.39	1.44	172.85	377.05	322.85	-24.99	201.9	277.26	0	3.9175
1999	133.33	8	-5.18	67.79	1.63	4.1	483.55	404.55	-21.56	203.65	281.52	0	3.8981
1999	133.38	9	-4.82	67.32	2.14	40.75	578.65	474.05	-9.26	204.75	285.74	0	3.8795
1999	133.42	10	-5.08	67.81	2.37	320.9	656.8	529	7.24	206.7	288	0	3.9198
1999	133.46	11	-4.63	68.2	1.59	346.9	700.6	555.7	11.71	208.05	290.79	0	3.9797
1999	133.5	12	-4.27	64.53	1.33	327.15	703.05	549.1	9.39	206.95	291.38	0	4.0285
1999	133.54	13	-4.51	64.68	1.76	299.6	692.5	533.8	7.39	202.1	289.8	0	4.1017
1999	133.58	14	-4.15	67.49	1.43	156.15	675.9	512.75	25.17	203.55	289.44	0	4.1562
1999	133.63	15	-4.61	68.84	1.46	180.6	611.15	455.15	30.1	204.6	290.35	0	4.1774
1999	133.67	16	-4.12	68.7	1.5	158.6	510.9	373.2	33.84	202.6	286.27	0	4.1563
1999	133.71	17	-4.39	69.72	0.78	140.85	354.25	254.2	15.73	200.95	279.77	0	4.0714
1999	133.75	18	-5.97	74	1.63	274.8	89.65	75.32	-35.94	199.15	264.71	0	3.9994
1999	133.79	19	-6.32	73.4	2.43	273.45	56.43	50.09	-38.69	198.95	262.3	0	3.9381
1999	133.83	20	-7.05	73.3	2.57	270.65	35.03	30.44	-36.97	201.85	260.55	0	3.8856
1999	133.87	21	-6.44	71.9	2.11	279.55	20.26	16.95	-32.85	211.75	261.34	0	3.8402
1999	133.92	22	-6.1	70.6	2.01	280.75	4.82	4.28	-41.79	200.45	257.06	0	3.8007
1999	133.96	23	-5.78	71	1.49	285.2	0.28	0.26	-45.11	201.6	253.63	0	3.7661
1999	134	0	-5.99	71.9	1.58	275.5	0	0	-47.36	198.85	254.52	0	3.7354
1999	134.04	1	-6.28	72.65	1.2	253.2	0	0	-47.15	198.6	254.2	0	3.7081
1999	134.08	2	-6.07	72	0.87	302.3	2.26	1.78	-46.33	197.75	251.54	0	3.6834
1999	134.13	3	-6.06	71.15	0.77	295.4	13.18	11.33	-43.6	197.5	249.18	0	3.661
1999	134.17	4	-6.18	69.38	2.01	293.45	60.74	55.32	-36.32	198.35	255.04	0	3.6405
1999	134.21	5	-5.52	68.38	1.64	305.85	166.45	151.45	-11.15	201.3	265.72	0	3.6223
1999	134.25	6	-5.11	67.47	0.86	306.45	277.45	244.35	-29.22	202.95	271.49	0	3.6044
1999	134.29	7	-5.14	65.45	0.99	324.25	394.35	336.95	-54.74	204.6	279.57	0	3.5876
1999	134.33	8	-4.08	64.81	1.07	168.95	505.8	423.45	-42.42	205.95	287.42	0	3.5717
1999	134.38	9	-3.81	63.33	1.21	204.25	604.6	493.95	-41.62	206.95	290.36	0	3.5565
1999	134.42	10	-3.86	64.36	1.58	333.65	678.25	544.35	-18.99	207.5	292.93	0	3.6111
1999	134.46	11	-3.82	64.66	1.6	38.95	726.5	572.55	0.97	207.15	294.88	0	3.7152
1999	134.5	12	-3.17	64	0.75	166.2	744.5	573.65	9.75	206.05	298.36	0	3.8116
1999	134.54	13	-3.18	66.6	1.01	164.75	730.5	553.6	25.64	205.1	297.35	0	3.9204
1999	134.58	14	-3.37	65.6	0.53	170.1	684.3	509.3	35.73	204.4	298.43	0	4.0064
1999	134.63	15	-3.2	65.29	0.52	251.9	614.75	448.45	41.69	203	296.27	0	4.0196
1999	134.67	16	-3.7	67.41	1.28	266.95	523.05	376.35	45.25	201.45	292.04	0	3.9861
1999	134.71	17	-3.7	67.27	1.68	278.65	414.75	292.75	32.51	201.4	286.37	0	3.8814
1999	134.75	18	-4.56	67.25	1.91	274.1	93.07	73.92	-30.2	199.3	271.43	0	3.7937
1999	134.79	19	-5.22	68.38	3.05	273.7	40.75	37.28	-38.63	199.15	268.81	0	3.72
1999	134.83	20	-4.91	67.52	2.05	267.75	27.69	25.22	-37.96	199.05	263.48	0	3.6576
1999	134.88	21	-4.65	66.74	1.93	284.1	14.98	13.52	-38.82	198.75	260.27	0	3.6046
1999	134.92	22	-5.06	63.88	2.77	280.65	5	4.59	-50.94	198.2	262.87	0	3.5592
1999	134.96	23	-4.3	60.33	2.29	285.2	0.54	0.5	-44.72	198	259.47	0	3.5202
1999	135	0	-4.98	60.94	1.65	282.6	0	0	-44.53	196.2	254.18	0	3.4863
1999	135.04	1	-4.93	57.79	1.68	286	0.07	0	-44.23	195.1	251.93	0	3.4566
1999	135.08	2	-4.96	52.32	2.37	285.7	3.71	3.13	-43.19	195.6	253.18	0	3.4304
1999	135.12	3	-5.05	48.83	1.79	284.15	13.67	12	-41.19	193.65	250.92	0	3.4071
1999	135.17	4	-4.4	54.11	1.11	285.9	66.82	60.25	-27.58	195.25	250.03	0	3.3862
1999	135.21	5	-4.57	53.47	1.22	293.85	179.35	161.55	-17.82	197.35	261.73	0	3.3676
1999	135.25	6	-4.14	50.85	1.09	294.85	289.4	252.75	-46.26	199.45	270.52	0	3.3501
1999	135.29	7	-4.03	57.71	0.45	180.75	404.35	340.8	-42.54	201.2	278.74	0	3.3339
1999	135.33	8	-4.45	62.42	0.51	140.05	514.8	423.7	-38.6	203.4	287.46	0	3.3188
1999	135.38	9	-3.84	59.03	0.04	288.7	611.45	490.3	-11.31	204.85	295.98	0	3.3047
1999	135.42	10	-3.5	58.65	0.17	286.65	685	535.3	-7.45	206.5	298.42	0	3.4215
1999	135.46	11	-3.42	64.43	0.23	161.88	730.5	561.55	8.29	208.85	299.57	0	3.544
1999	135.5	12	-2.84	65.82	0.32	264.9	747	563.95	29.74	207.75	300.6	0	3.6668
1999	135.54	13	-3.24	67.89	0.31	228.7	732	544.1	46.74	206.3	299.7	0	3.7621
1999	135.58	14	-3.38	70.15	0.56	241.8	688	504.9	44.78	206.2	300.03	0	3.8001
1999	135.63	15	-3.26	69.91	1.41	258.2	619.25	450.25	42.88	204.45	297.42	0	3.797
1999	135.67	16	-3.36	70.15	1.89	271.05	527.6	378.1	43.58	204.1	293.89	0	3.7393
1999	135.71	17	-4.06	70.49	2.15	271.85	396.3	280.1	27.4	204.9	288.25	0	3.6375
1999	135.75	18	-4.64	71.96	1.31	311.2	120.3	94.36	-24.08	206.5	275.42	0	3.5523
1999	135.79	19	-4.86	69.44	2.16	278.05	57.15	49.8	-33.26	202.65	269.76	0	3.4809
1999	135.83	20	-4.91	72.55	1.43	293.6	37.94	32.65	-34.68	201.45	264.26	0	3.4207
1999	135.88	21	-5.32	74.25	1.97	281.55	23.74	19.55	-30.77	206.95	265.08	0	3.3696
1999	135.92	22	-4.86	72.45	1.87	274.9	5.83	5.15	-36.03	205.8	263.47	0	3.3262
1999	135.96	23	-5.19	72	2.73	287.9	0.52	0.48	-50.15	201.5	263.23	0	3.2888
1999	136	0	-5.61	72.85	3.68	294.4	0.1	0.09	-43.78	199.7	265.05	0	3.2566
1999	136.04	1	-4.88	70.6	3.95	296.45	0.32	0.29	-47.06	199.05	267.55	0	3.2285
1999	136.08	2	-5.14	69.08	3.96	284.8	2.88	2.61	-46.99	199.6	268.46	0	3.2038
1999	136.13	3	-4.63	67.39	4.36	280.25	13.07	11.92	-44.92	201.1	270.1	0	3.1819
1999	136.17	4	-4.06	66.56	4.3	272.75	51.78	45.57	-29.52	213.15	275.98	0	3.1623
1999	136.21	5	-3.74	67.33	3.81	276.2	166.05	145.55	-17.47	217.35	281.35	0	3.1446
1999	136.25	6	-3.74	72	3.93	275.75	286.1	245.55	-32.46	220.35	286.98	0	3.1285
1999	136.29	7	-3.52	72.95	3.03	284.5	364.7	307.85	-19.68	238.9	292.16	0	3.1136
1999	136.33	8	-3.23	73.15	2.97	296.55	482.15	399.7	-6.9	247.85	296.13	0	3.1088
1999	136.38	9	-3	74.55	2.55	322.7	438	363.95	5.03	262.55	297.15	0	3.0975
1999	136.42	10	-2.74	74.85	4.14	285.25	427.8	355.8	17.45	269.4	297.07	0	3.0965
1999	136.46	11	-2.69	71.85	2.98	297.85	460.7	380.45	9.76	254.95	296.41	0	3.0829
1999	136.5	12	-2.57	74.65	2.18	305.4	324.6	267.45	-6.92	241.7	291.24	0	3.1173
1999	136.54	13	-2.39	76.2	2.03	288.2	413.65	343.1	24.7	281	299.33	0	3.1286
1999	136.58	14	-2.53	77.25	2.62	297.05	373.55	312.5	17.81	278.95	299.2	0	3.1191
1999	136.63	15	-3.22	79.6	3.35	275.9	330.5	279.3	12.36	280.05	298.98	0	3.1012
1999	136.67	16	-2.74	78.35	3.87	283.1	277.35	235.95	0.41	272.05	296.57	0	3.0826
1999	136.71	17	-2.72	74.9	2.14	305.85	189.2	163.45	-6.86	273.05	295.17	0	3.06
1999	136.75	18	-2.64	76.75	2.72	312.45	119.2	104.4	-11.19	273.45	293.42	0	3.0399
1999	136.79	19	-3.26	82.3	2.74	311.65	68.56	60.99	-7.27	281.45	294.04	0	3.0219
1999	136.83	20	-3.28	81.9	5.55	288.2	29.68	27.16	-18.2	266.75	291.43	0	3.0055
1999	136.88	21	-4.19	82	8.43	284.85	18.35	16.96	-39.38	228.85	284.38	0	2.9906
1999	136.92	22	-4.59	82.8	7.72	283.65	5.74	5.51	-47	218.95	281.51	0	2.9768
1999	136.96	23	-4.56	84.05	6.69	285.75	1.16	1.06	-46.03	223.15	279.94	0	2.964
1999	137	0	-4.37	76.75	6.78	291.7	0.34	0.31	-42.11	228.3	279.66	0	2.952
1999	137.04	1	-4.32	74.2	5.29	283.65	0.81	0.74	-33.39	238.75	279.13	0	2.9406
1999	137.08	2	-4.13	68.63	3.45	251.35	4.29	3.89	-27.12	245.45	278.11	0	2.9297
1999	137.13	3	-4.39	75.75	3.76	280.1	21.84	18.93	-18.26	255.3	282.03	0	2.9193
1999	137.17	4	-4.32	73.85	5.35	291.1	58.43	51.11	-21.17	247.85	282.32	0	2.9092
1999	137.21	5	-3.87	76.6	3.64	292.55	111.5	100.1	-9.23	270.7	287.02	0	2.8995
1999	137.25	6	-4.24	83.85	1.82	167.85	138.15	124.2	1.4	282.75	288.79	0	2.89
1999	137.29	7	-4.1	81.45	1.79	333.9	203.65	181.05	1.13	280.35	290.97	0	2.8808
1999	137.33	8	-3.92	78	3.46	304	350.25	310.5	-18.06	262.3	292.01	0	2.8717
1999	137.38	9	-3.01	73.55	3.33	297.5	550.65	487.05	-16.68	266.45	298.87	0	2.8675
1999	137.42	10	-2.78	76.75	5.42	277.05	468.7	416.45	2.65	281.25	296.84	0	2.8591
1999	137.46	11	-2.55	74.8	7.9	281.35	429.95	387.8	5.36	290.85	296.52	0	2.8529
1999	137.5	12	-2.6	73.65	7.43	260.95	425.1	384.4	5.34	292.7	295.58	0	2.8472
1999	137.54	13	-2.94	74.05	6.38	258.5	387.35	353.9	2.01	292.95	295.19	0	2.8388
1999	137.58	14	-2.98	76.55	7.57	235.5	316.65	295.15	-4.47	294.05	293.82	0	2.8301
1999	137.63	15	-3.05	78.4	8.11	217.25	287.05	266.75	-3.26	293.25	293.38	0	2.8231
1999	137.67	16	-3.15	81.6	6.82	201.2	265.65	245.6	-1.45	293.8	294.45	0	2.8134
1999	137.71	17	-3.03	83.8	5.06	167.2	174	161.85	-2.51	292.65	295.1	0	2.8033
1999	137.75	18	-3.04	82.15	5.74	258.95	130.55	121.2	-1.27	292.75	294.2	0	2.7935
1999	137.79	19	-2.56	80.85	6.07	205.25	90.7	83.7	-0.4	294.4	295.65	0	2.7841
1999	137.83	20	-2.19	79.45	5.99	261.5	48.4	44.42	-1.12	294.8	296.76	0	2.775
1999	137.88	21	-2.25	81.4	7.1	257.95	25.91	23.4	-1.88	295.1	297.02	0	2.7661
1999	137.92	22	-1.73	81.1	5.38	122.15	6.4	5.77	-3.99	295.15	298.23	0	2.7573
1999	137.96	23	-1.57	81.25	5.27	291.35	2.5	2.21	-5.44	294.45	299.54	0	2.7488
1999	138	0	-1.66	85	5.47	276.8	0.78	0.74	-3.95	296.85	299.61	0	2.7403
1999	138.04	1	-1.49	86.75	4.91	322.1	1.3	1.25	-4.28	297.35	301.1	0	2.732
1999	138.08	2	-0.83	85	5.28	280.55	4.88	4.51	-4.51	298.65	302.62	0	2.7238
1999	138.13	3	-0.44	86	4.8	118.7	24.81	21.82	-1.37	301.5	304.39	0	2.7159
1999	138.17	4	0.47	83.15	5.72	286.65	116.85	100.4	6.14	303.5	307.73	0	2.7129
1999	138.21	5	0.41	81.3	5.37	300.5	171.85	153.25	2.4	304.4	309.32	0	2.7048
1999	138.25	6	0.21	80.95	7.3	215.2	151.35	135.55	0.8	305.25	308.3	0	2.6959
1999	138.29	7	0.26	82.05	6.72	223.65	158	140.95	1.96	304.45	306.77	0	2.6873
1999	138.33	8	0.02	80.05	5.66	222.35	240.25	218.3	2.07	306.25	307.11	0	2.679
1999	138.38	9	-0.12	78.65	6.26	222.65	307.45	282.15	0.27	306.8	307.45	0	2.6875
1999	138.42	10	0.43	78.05	6.45	204.35	436.65	395.1	1.28	306.2	307.68	0	2.776
1999	138.46	11	0.87	75.45	6.65	218.15	679.15	591.45	9	303.85	310.45	0.5	2.8319
1999	138.5	12	0.77	76.05	5.73	195.46	658.5	567.25	15.53	304.3	310.67	0.5	2.8549
1999	138.54	13	0.03	77.8	4.31	220.25	544	472.3	14.07	303.8	310.52	0	2.8424
1999	138.58	14	0.28	80.2	4.85	205.15	384.4	337.15	8.43	303.1	308.34	0	2.8072
1999	138.63	15	-0.59	82.65	6.51	195.82	270.35	240.7	5.09	302.85	305.65	0	2.7761
1999	138.67	16	-0.79	83.75	4.56	302.6	215.3	193.8	1.72	302.35	306.27	0	2.7463
1999	138.71	17	-0.81	83.2	4.73	9.55	146.2	132.15	0.67	301.35	305.92	0	2.7192
1999	138.75	18	-0.39	82.05	4.87	165.05	107.1	97.25	-0.09	301.9	305.98	0	2.6947
1999	138.79	19	-0.26	81.25	4.44	202.95	69.87	63.96	-0.86	302.35	305.84	0	2.6731
1999	138.83	20	0.21	81.55	4.79	206.3	41.02	37.74	-2.1	302.2	306.01	0	2.6541
1999	138.88	21	-0.67	86.25	4.01	62	19.04	17.63	-2.75	301.3	304.85	0	2.6372
1999	138.92	22	-1.2	93.05	3.91	57.9	6.78	6.36	-2.46	301.05	304.23	0	2.6219
1999	138.96	23	-0.36	85.45	3.66	173.4	2.18	2.09	-3.88	302.45	306.09	0	2.608
1999	139	0	-0.08	81.05	3.63	180.55	1.06	0.97	-8.3	295	303.91	0	2.5953
1999	139.04	1	-0.01	80	3.34	150.5	1.68	1.52	-10.23	292.4	303.2	0	2.5835
1999	139.08	2	-0.24	82.3	3.85	161.15	4.8	4.55	-5.16	300	305.24	0	2.5725
1999	139.12	3	0.36	80.25	3.39	183.9	23.4	20.75	-3.37	299.85	305.43	0	2.5621
1999	139.17	4	0.34	80.2	3.28	136.6	77.1	66.65	-2.71	293.55	305.02	0	2.5523
1999	139.21	5	-0.2	78.25	3.53	340.25	135.55	118.5	-14.11	271.1	301.71	0	2.5546
1999	139.25	6	-0.72	83.45	3.78	56.4	347.15	315.6	-32.31	264.4	304	0	2.5434
1999	139.29	7	-0.8	80.9	4.09	168	515.15	466.3	-53.81	254	307.2	0	2.5329
1999	139.33	8	-0.38	71.31	3.05	351.55	587.35	524.95	-61.28	233.85	306.14	0	2.523
1999	139.38	9	-0.25	73.85	7.97	256.6	661.55	578.85	-44.89	231.25	304.8	0	2.5136
1999	139.42	10	-1.01	74.05	12.31	260.2	723.5	614.75	-25.77	229.5	304.12	0	2.5361
1999	139.46	11	0.56	68.07	11.65	269.85	749	614.75	-6.81	224.55	304.77	0	2.5925
1999	139.5	12	0.75	60.46	7.93	273.2	788	638.15	0.5	222.4	306.19	0	2.6811
1999	139.54	13	0.47	62.96	4.11	283.3	767.5	616.65	6.35	222.15	308.4	0	2.7707
1999	139.58	14	1.08	64.57	3.54	280.15	722	573.45	13.2	221.75	307.54	0	2.8121
1999	139.63	15	0.37	72.86	5.25	294.05	618.2	487.35	15.46	232.45	307.04	0	2.7873
1999	139.67	16	-0.42	75.3	4.45	286.7	423.8	331.4	2.43	229.65	302.27	0	2.7211
1999	139.71	17	-0.17	75.65	5.48	280.75	88.15	79.2	-45.47	222.6	294.17	0	2.6656
1999	139.75	18	-0.31	74.1	5.98	271.45	53.75	50.72	-52.46	215	291.4	0	2.6189
